date,home_team,away_team,home_score,away_score,tournament,neutral,elo_home_pre,elo_away_pre,delta_elo_raw,tournament_weight,K_used,G_used
1964-06-30,Vietnam Republic,South Korea,1,2,Friendly,False,1530.9446327720466,1588.2673976611413,-57.32276488909474,0.7,20,1.0
1964-07-01,Norway,Switzerland,3,2,Friendly,False,1362.6289989588267,1443.1672121401507,-80.53821318132395,0.7,20,1.0
1964-07-03,Zambia,Tanzania,3,0,Friendly,True,1530.927605463521,1410.9906492119944,119.93695625152668,0.7,20,1.75
1964-07-04,Malawi,Zambia,0,5,Friendly,False,1429.578935583156,1542.6155506276577,-113.03661504450179,0.7,20,2.0
1964-07-04,Singapore,Hong Kong,1,1,Friendly,False,1357.7767264416157,1476.8167186768594,-119.03999223524374,0.7,20,1.0
1964-07-05,Singapore,Hong Kong,2,1,Friendly,False,1358.3241935280448,1476.2692515904303,-117.94505806238544,0.7,20,1.0
1964-07-13,Cameroon,DR Congo,1,1,Friendly,False,1517.582205450062,1487.7399253787553,29.84228007130673,0.7,20,1.0
1964-07-14,Cameroon,Central African Republic,2,1,Friendly,False,1514.009826624539,1473.1589652376858,40.85086138685324,0.7,20,1.0
1964-07-17,Cameroon,Congo,3,1,Friendly,False,1520.1642159094467,1533.5886122386175,-13.424396329170804,0.7,20,1.5
1964-07-19,Cameroon,DR Congo,2,1,Friendly,False,1531.5019353345845,1491.3123042042782,40.189631130306225,0.7,20,1.0
1964-08-02,Finland,Sweden,1,0,Nordic Championship,False,1183.409251459547,1755.4588770912706,-572.0496256317235,1.0,30,1.0
1964-08-10,Iceland,Bermuda,4,3,Friendly,False,1270.0400168311223,1500.0,-229.95998316887767,0.7,20,1.0
1964-08-15,Congo,Mali,1,0,Friendly,False,1522.2508928134798,1490.5019508727735,31.748941940706345,0.7,20,1.0
1964-08-20,Norway,Finland,2,0,Nordic Championship,False,1372.0694288454595,1211.5505081290478,160.51892071641169,1.0,30,1.5
1964-08-22,Malaysia,Thailand,3,0,Merdeka Tournament,False,1488.0238689722066,1315.22540072033,172.79846825187656,1.0,30,1.75
1964-08-23,Cambodia,Taiwan,0,4,Merdeka Tournament,True,1361.8497219514936,1642.0221148253231,-280.1723928738295,1.0,30,1.875
1964-08-23,Iceland,Finland,0,2,Friendly,False,1283.6153507231975,1203.3391274377973,80.27622328540019,0.7,20,1.5
1964-08-24,Malaysia,India,1,1,Merdeka Tournament,False,1497.062578790956,1580.6199984616112,-83.55741967065524,1.0,30,1.0
1964-08-27,Cambodia,India,0,4,Merdeka Tournament,True,1352.5009739409616,1581.3293522156623,-228.82837827470075,1.0,30,1.875
1964-08-28,Malaysia,Myanmar,0,3,Merdeka Tournament,False,1496.3532250369049,1400.9786898759996,95.37453516090522,1.0,30,1.75
1964-08-28,Taiwan,Vietnam Republic,0,0,Merdeka Tournament,True,1651.3708628358552,1519.7224240990197,131.6484387368355,1.0,30,1.0
1964-08-29,India,Thailand,2,1,Merdeka Tournament,True,1593.2137123499258,1306.1866909015807,287.02702144834507,1.0,30,1.0
1964-08-30,Myanmar,Taiwan,2,4,Merdeka Tournament,True,1440.6084843532035,1645.9443946540177,-205.33591030081425,1.0,30,1.5
1964-08-30,Malaysia,Vietnam Republic,1,2,Merdeka Tournament,False,1456.723430559701,1525.1488922808571,-68.42546172115613,1.0,30,1.0
1964-09-01,Cambodia,Thailand,0,1,Merdeka Tournament,True,1340.616613806698,1301.3625801870016,39.25403361969643,1.0,30,1.0
1964-09-02,Myanmar,Vietnam Republic,1,0,Merdeka Tournament,True,1430.047378011371,1541.508334210591,-111.46095619922016,1.0,30,1.0
1964-09-02,Malaysia,Taiwan,5,2,Merdeka Tournament,False,1440.363988629967,1656.5055009958503,-216.14151236588327,1.0,30,1.75
1964-09-04,Guyana,Trinidad and Tobago,1,1,Friendly,False,1332.036594533526,1593.9262225327152,-261.8896279991891,0.7,20,1.0
1964-09-05,Guyana,Trinidad and Tobago,1,2,Friendly,False,1336.3858535096585,1589.5769635565828,-253.19111004692422,0.7,20,1.0
1964-09-05,Malaysia,Thailand,1,1,Merdeka Tournament,False,1475.0760228756608,1318.0501386051978,157.02588427046294,1.0,30,1.0
1964-09-06,Myanmar,India,1,0,Merdeka Tournament,True,1449.700970866979,1598.037823064505,-148.3368521975258,1.0,30,1.0
1964-09-06,Finland,Denmark,2,1,Nordic Championship,False,1225.4916159276734,1513.2145513900418,-287.72293546236847,1.0,30,1.0
1964-09-08,Kenya,Zanzibar,5,1,Friendly,True,1516.309992814613,1274.9560880962813,241.3539047183317,0.7,20,1.875
1964-09-08,India,Taiwan,6,4,Friendly,True,1576.9963124727842,1621.7934667501565,-44.79715427737233,0.7,20,1.5
1964-09-10,Tahiti,New Caledonia,0,2,Friendly,False,1490.5246896940057,1525.9737685133086,-35.44907881930294,0.7,20,1.5
1964-09-13,Poland,Czechoslovakia,2,1,Friendly,False,1497.8646062390328,1757.3650365620808,-259.500430323048,0.7,20,1.0
1964-09-14,Martinique,Puerto Rico,4,0,Friendly,False,1522.6727072494887,1261.8578081894511,260.81489906003753,0.7,20,1.875
1964-09-19,Martinique,Guadeloupe,1,0,Friendly,False,1526.8483602418871,1530.783975976608,-3.935615734720841,0.7,20,1.0
1964-09-20,Norway,Sweden,1,1,Nordic Championship,False,1380.28080953671,1727.3176204217698,-347.0368108850598,1.0,30,1.0
1964-09-23,Guadeloupe,Puerto Rico,4,0,Friendly,True,1523.4805611400895,1257.6821551970527,265.79840594303687,0.7,20,1.875
1964-09-24,Argentina,Chile,5,0,Copa Carlos Dittborn,False,1836.415738503935,1675.7636313364085,160.65210716752654,1.0,30,2.0
1964-09-26,Tanzania,Kenya,1,0,Friendly,False,1399.3027040478578,1523.7917071819363,-124.48900313407853,0.7,20,1.0
1964-09-27,Uganda,Zanzibar,2,3,Friendly,True,1517.8420722950414,1267.474373728958,250.3676985660834,0.7,20,1.0
1964-09-27,Turkey,Poland,2,3,Friendly,False,1555.329643851271,1512.15794013078,43.171703720490996,0.7,20,1.0
1964-09-27,Tahiti,New Caledonia,4,1,Friendly,False,1472.7694324543954,1543.729025752919,-70.95959329852349,0.7,20,1.75
1964-09-27,Austria,Yugoslavia,3,2,Friendly,False,1629.026254831466,1795.2165726784526,-166.19031784698655,0.7,20,1.0
1964-09-29,Yugoslavia,Luxembourg,3,1,FIFA World Cup qualification,False,1783.334180741321,1289.5638045624848,493.77037617883616,1.0,45,1.5
1964-09-29,Tanzania,Zanzibar,3,1,Friendly,False,1410.0063892681262,1283.6472819624819,126.35910730564433,0.7,20,1.5
1964-09-30,Belgium,Netherlands,1,0,Friendly,False,1548.487261146532,1522.6176235384933,25.86963760803883,0.7,20,1.0
1964-09-30,Kenya,Uganda,0,1,Friendly,True,1513.088021961668,1501.6691640615174,11.418857900150442,0.7,20,1.0
1964-10-03,Northern Ireland,England,3,4,British Home Championship,False,1521.537025643053,1769.354590876791,-247.81756523373792,1.0,30,1.0
1964-10-03,Tanzania,Uganda,3,0,Friendly,False,1416.416065968523,1511.997706924475,-95.58164095595203,0.7,20,1.75
1964-10-03,Wales,Scotland,3,2,British Home Championship,False,1565.3843424575866,1748.7668135968154,-183.38247113922876,1.0,30,1.0
1964-10-04,Luxembourg,France,0,2,FIFA World Cup qualification,False,1287.4215497822606,1607.109006081234,-319.6874562989733,1.0,45,1.5
1964-10-04,Switzerland,Hungary,0,2,Friendly,False,1433.726782253518,1816.4160717726872,-382.6892895191693,0.7,20,1.5
1964-10-05,Zanzibar,Uganda,3,4,Friendly,False,1277.237605262085,1494.7202434709218,-217.48263820883676,0.7,20,1.0
1964-10-07,Sweden,Poland,3,3,Friendly,False,1718.1477942091185,1526.0603246212202,192.08746958789834,0.7,20,1.0
1964-10-09,Uganda,Burundi,7,5,Friendly,False,1501.4620651411826,1488.950677398827,12.51138774235551,0.7,20,1.5
1964-10-11,Austria,Russia,1,0,Friendly,False,1640.9086467685977,1863.8378648320984,-222.92921806350068,0.7,20,1.0
1964-10-11,Denmark,Norway,2,0,Nordic Championship,False,1490.8162120850375,1389.4506357493613,101.36557633567622,1.0,30,1.5
1964-10-11,Hungary,Czechoslovakia,2,2,Friendly,False,1821.3421285608347,1743.0717026703337,78.27042589050097,0.7,20,1.0
1964-10-14,Chile,Argentina,1,1,Copa Carlos Dittborn,False,1664.821984408272,1847.3573854320714,-182.5354010237993,1.0,30,1.0
1964-10-14,Northern Ireland,Switzerland,1,0,FIFA World Cup qualification,False,1512.5597424280008,1428.8007254653705,83.75901696263031,1.0,45,1.0
1964-10-18,Uganda,Kenya,3,2,Zambian Independence Tournament,True,1511.7675249894903,1502.7594790987102,9.008045890780068,1.0,30,1.0
1964-10-20,Zambia,Uganda,0,2,Zambian Independence Tournament,False,1561.8654547355281,1526.3787035068724,35.48675122865575,1.0,30,1.5
1964-10-21,England,Belgium,2,2,Friendly,False,1778.3318740918432,1555.0150367202273,223.31683737161597,0.7,20,1.0
1964-10-21,Scotland,Finland,3,1,FIFA World Cup qualification,False,1730.234461741657,1247.8899552326777,482.3445065089793,1.0,45,1.5
1964-10-21,Denmark,Wales,1,0,FIFA World Cup qualification,False,1501.5631635793388,1583.916694312745,-82.35353073340616,1.0,45,1.0
1964-10-23,Zambia,Kenya,2,3,Zambian Independence Tournament,False,1531.0105824958553,1488.1483005813282,42.8622819145271,1.0,30,1.0
1964-10-25,Hungary,Yugoslavia,2,1,Friendly,False,1816.6185306532782,1785.4764355215452,31.142095131732958,0.7,20,1.0
1964-10-25,Albania,Netherlands,0,2,FIFA World Cup qualification,False,1420.2907643406954,1516.089847964798,-95.79908362410265,1.0,45,1.5
1964-10-25,Republic of Ireland,Poland,3,2,Friendly,False,1506.0733250434123,1532.9220963429939,-26.848771299581585,0.7,20,1.0
1964-10-28,Israel,Yugoslavia,2,0,Friendly,False,1588.1950583330492,1779.081407880705,-190.88634954765575,0.7,20,1.5
1964-11-01,Turkey,Tunisia,4,1,Friendly,False,1541.4272593608307,1583.4118640015665,-41.984604640735824,0.7,20,1.75
1964-11-04,Algeria,Russia,2,2,Friendly,False,1532.1537778785932,1850.4402865243721,-318.2865086457789,0.7,20,1.0
1964-11-04,Germany,Sweden,1,1,FIFA World Cup qualification,False,1748.2922118463982,1711.2860224873448,37.00618935905345,1.0,45,1.0
1964-11-04,Italy,Finland,6,1,FIFA World Cup qualification,False,1776.3942624111814,1245.6069875374653,530.7872748737161,1.0,45,2.0
1964-11-08,Luxembourg,Norway,0,2,FIFA World Cup qualification,False,1272.5594568596402,1378.70368425506,-106.14422739541965,1.0,45,1.5
1964-11-11,France,Norway,1,0,FIFA World Cup qualification,False,1621.9710990038543,1411.8568943221214,210.11420468173287,1.0,45,1.0
1964-11-13,Jordan,Lebanon,0,0,Arab Cup,True,1361.6417095734732,1473.801782626274,-112.16007305280073,1.0,40,1.0
1964-11-13,Kuwait,Iraq,0,1,Arab Cup,False,1427.2416621492332,1499.7225030870438,-72.48084093781063,1.0,40,1.0
1964-11-14,Switzerland,Northern Ireland,2,1,FIFA World Cup qualification,False,1417.2028875162312,1524.1575803771402,-106.95469286090906,1.0,45,1.0
1964-11-14,Libya,Lebanon,2,1,Arab Cup,True,1466.7926450861798,1467.5606439568903,-0.7679988707104712,1.0,40,1.0
1964-11-15,Portugal,Spain,2,1,Friendly,False,1515.3388245171218,1785.042440411495,-269.7036158943731,0.7,20,1.0
1964-11-15,Kuwait,Jordan,2,0,Arab Cup,False,1405.6608364915712,1367.8828482428569,37.77798824871434,1.0,40,1.5
1964-11-16,Iraq,Lebanon,1,0,Arab Cup,True,1521.3033287447058,1447.5164344601176,73.78689428458824,1.0,40,1.0
1964-11-16,Jordan,Libya,2,5,Arab Cup,True,1349.192820895239,1486.8368545829526,-137.64403368771355,1.0,40,1.75
1964-11-17,Kuwait,Lebanon,2,3,Arab Cup,False,1424.350863839189,1431.7012217743695,-7.350357935180455,1.0,40,1.0
1964-11-17,Iraq,Libya,1,1,Arab Cup,True,1537.118541430454,1508.6534645724876,28.465076857966324,1.0,40,1.0
1964-11-18,England,Wales,2,1,British Home Championship,False,1771.0232290412882,1562.558501626612,208.4647274146762,1.0,30,1.0
1964-11-19,Kuwait,Libya,1,1,Arab Cup,False,1399.140446734743,1510.288389673437,-111.14794293869409,1.0,40,1.0
1964-11-22,Yugoslavia,Russia,1,1,Friendly,False,1760.2446489908082,1844.8716256474702,-84.62697665666201,0.7,20,1.0
1964-11-25,Paraguay,Argentina,3,0,Copa Chevallier Boutell,False,1639.674310547977,1843.859596244591,-204.18528569661407,1.0,30,1.75
1964-11-25,Scotland,Northern Ireland,3,2,British Home Championship,False,1732.5174294368694,1501.2072531820359,231.31017625483355,1.0,30,1.0
1964-11-29,Greece,Denmark,4,2,FIFA World Cup qualification,False,1360.6714354290075,1522.9213562654718,-162.2499208364643,1.0,45,1.5
1964-11-29,Bulgaria,Russia,0,0,Friendly,False,1569.7311455171728,1845.313808295441,-275.5826627782683,0.7,20,1.0
1964-12-01,Israel,Denmark,0,1,Friendly,False,1607.031817222946,1483.1882657492479,123.8435514736982,0.7,20,1.0
1964-12-02,Belgium,France,3,0,Friendly,False,1562.3236817707823,1628.4361158612624,-66.11243409048006,0.7,20,1.75
1964-12-05,Italy,Denmark,3,1,Friendly,False,1778.7165761602982,1498.8662890055039,279.8502871547944,0.7,20,1.5
1964-12-08,Argentina,Paraguay,8,1,Copa Chevallier Boutell,False,1809.9657786337777,1673.5681281587904,136.39765047498736,1.0,30,2.25
1964-12-09,Greece,Wales,2,0,FIFA World Cup qualification,False,1400.4045259452314,1558.2133269188478,-157.80880097361637,1.0,45,1.5
1964-12-09,Netherlands,England,1,1,Friendly,False,1550.2479063925084,1775.3684037490525,-225.1204973565441,0.7,20,1.0
1964-12-11,Kenya,Zambia,4,2,Friendly,False,1508.9905489305472,1510.1683341466362,-1.177785216088978,0.7,20,1.5
1964-12-13,Kenya,Zambia,2,8,Friendly,False,1519.8355021022528,1499.3233809749306,20.51212112732219,0.7,20,2.125
1964-12-20,Turkey,Bulgaria,0,0,Friendly,False,1556.0319391580733,1574.394425037095,-18.362485879021733,0.7,20,1.0
1965-01-03,Uruguay,German DR,0,2,Friendly,False,1702.1267071347665,1553.9262199718773,148.2004871628892,0.7,20,1.5
1965-01-09,Togo,DR Congo,0,3,Friendly,False,1478.8912478721904,1485.1416858750806,-6.250438002890178,0.7,20,1.75
1965-01-16,Jamaica,Cuba,2,0,FIFA World Cup qualification,False,1339.4132085515505,1164.1310622642306,175.28214628731985,1.0,45,1.5
1965-01-17,Ivory Coast,DR Congo,2,0,African Cup of Nations qualification,False,1540.190960596088,1507.2523998427994,32.938560753288584,1.0,40,1.5
1965-01-20,Cuba,Curaçao,1,1,FIFA World Cup qualification,True,1152.6467650533532,1593.9691084470512,-441.322343393698,1.0,45,1.0
1965-01-23,Jamaica,Curaçao,2,0,FIFA World Cup qualification,False,1350.897505762428,1574.7572722898003,-223.85976652737236,1.0,45,1.5
1965-01-24,Portugal,Turkey,5,1,FIFA World Cup qualification,False,1529.8686483869485,1553.7245323985724,-23.855884011623857,1.0,45,1.875
1965-01-26,Israel,Netherlands,0,1,Friendly,False,1591.35379396669,1553.7011542384475,37.65263972824255,0.7,20,1.0
1965-01-30,Cuba,Curaçao,0,1,FIFA World Cup qualification,False,1171.858601210604,1529.460559261487,-357.601958050883,1.0,45,1.0
1965-02-01,Congo,DR Congo,0,3,Friendly,False,1528.630733487278,1488.202024899446,40.42870858783181,0.7,20,1.75
1965-02-03,Curaçao,Jamaica,0,0,FIFA World Cup qualification,True,1537.7852622022313,1396.1942187907412,141.5910434114901,1.0,45,1.0
1965-02-07,Trinidad and Tobago,Suriname,4,1,FIFA World Cup qualification,False,1595.432900663153,1497.1393375285465,98.29356313460653,1.0,45,1.75
1965-02-07,Cuba,Jamaica,2,1,FIFA World Cup qualification,False,1163.53389826986,1404.8876548657383,-241.3537565958784,1.0,45,1.0
1965-02-12,Costa Rica,Suriname,1,0,FIFA World Cup qualification,False,1739.5847743657714,1478.0778480496685,261.50692631610286,1.0,45,1.0
1965-02-21,Uganda,Ethiopia,1,2,African Cup of Nations qualification,False,1557.2335757465453,1558.4879095328517,-1.2543337863064608,1.0,40,1.0
1965-02-21,Costa Rica,Trinidad and Tobago,4,0,FIFA World Cup qualification,False,1744.5778469812014,1614.494390142031,130.08345683917037,1.0,45,1.875
1965-02-22,Costa Rica,Trinidad and Tobago,1,0,Friendly,False,1762.3030168129362,1596.7692203102963,165.53379650263992,0.7,20,1.0
1965-02-25,Senegal,Guinea,2,0,African Cup of Nations qualification,False,1549.3942715676944,1533.149485006944,16.244786560750526,1.0,40,1.5
1965-02-28,Honduras,Mexico,0,1,FIFA World Cup qualification,False,1500.5743915924813,1697.9604295924532,-197.3860379999719,1.0,45,1.0
1965-02-28,Suriname,Costa Rica,1,3,FIFA World Cup qualification,False,1473.0847754342385,1765.867178308141,-292.7824028739026,1.0,45,1.5
1965-02-28,Tunisia,Morocco,0,0,Friendly,False,1568.807184204324,1524.2680414182366,44.53914278608727,0.7,20,1.0
1965-03-04,Mexico,Honduras,3,0,FIFA World Cup qualification,False,1714.3138278983122,1484.2209932866224,230.0928346116898,1.0,45,1.75
1965-03-07,El Salvador,Nicaragua,4,0,CONCACAF Championship qualification,False,1510.185238344668,1134.538902602378,375.64633574229015,1.0,40,1.875
1965-03-07,Trinidad and Tobago,Costa Rica,0,1,FIFA World Cup qualification,False,1593.2050588150914,1782.6016759882561,-189.3966171731647,1.0,45,1.0
1965-03-07,United States,Mexico,2,2,FIFA World Cup qualification,False,1327.2396569855603,1724.5583809870109,-397.3187240014506,1.0,45,1.0
1965-03-09,Curaçao,Costa Rica,1,2,Friendly,False,1529.091826127234,1799.4367995283087,-270.34497340107464,0.7,20,1.0
1965-03-10,Guatemala,Paraguay,1,4,Friendly,False,1450.9845233097594,1659.790838512737,-208.80631520297766,0.7,20,1.75
1965-03-11,Honduras,Nicaragua,0,2,CONCACAF Championship qualification,True,1473.9764401979237,1129.981479047875,343.99496115004877,1.0,40,1.5
1965-03-11,Hong Kong,Japan,1,4,Friendly,False,1465.7532101046727,1492.394961035512,-26.641750930839407,0.7,20,1.75
1965-03-12,Kuwait,Morocco,0,2,Friendly,True,1399.7819537793584,1528.203738947779,-128.42178516842046,0.7,20,1.5
1965-03-12,Mexico,United States,2,0,FIFA World Cup qualification,False,1708.9419734679502,1342.856064504621,366.0859089633293,1.0,45,1.5
1965-03-13,Germany,Italy,1,1,Friendly,False,1739.8526462438754,1781.7454009578832,-41.89275471400788,0.7,20,1.0
1965-03-14,El Salvador,Honduras,3,1,CONCACAF Championship qualification,False,1514.742661899171,1421.254328618967,93.48833328020396,1.0,40,1.5
1965-03-14,Guatemala,Paraguay,0,3,Friendly,False,1438.79258802856,1671.9827737939365,-233.19018576537655,0.7,20,1.75
1965-03-14,Libya,Kuwait,4,1,Friendly,False,1509.6468826288215,1390.086942938557,119.5599396902644,0.7,20,1.75
1965-03-14,Suriname,Trinidad and Tobago,6,1,FIFA World Cup qualification,False,1456.3502777541235,1576.3699352750389,-120.01965752091542,1.0,45,2.0
1965-03-15,Hong Kong,Japan,1,2,Friendly,False,1444.6121717229219,1513.535999417263,-68.92382769434107,0.7,20,1.0
1965-03-17,Honduras,United States,0,1,FIFA World Cup qualification,False,1406.4246343703753,1338.5371713749125,67.88746299546278,1.0,45,1.0
1965-03-17,Wales,Greece,4,1,FIFA World Cup qualification,False,1518.8990163275507,1439.7188365365284,79.18017979102228,1.0,45,1.75
1965-03-17,Northern Ireland,Netherlands,2,1,FIFA World Cup qualification,False,1497.3282953406235,1567.468049654678,-70.13975431405447,1.0,45,1.0
1965-03-17,Costa Rica,Paraguay,1,0,Friendly,False,1804.892315993409,1683.0845096964447,121.80780629696437,0.7,20,1.0
1965-03-17,Israel,Switzerland,0,0,Friendly,False,1577.5868985504596,1440.1532147113355,137.43368383912411,0.7,20,1.0
1965-03-19,Costa Rica,Paraguay,0,0,Friendly,False,1809.2541277667785,1678.7226979230752,130.53142984370334,0.7,20,1.0
1965-03-19,Libya,Morocco,1,0,Friendly,False,1517.3575651878275,1537.8987497885803,-20.541184600752786,0.7,20,1.0
1965-03-20,Cyprus,Lebanon,2,0,Friendly,False,1460.2416684253155,1456.9116388788157,3.3300295464998726,0.7,20,1.5
1965-03-21,Honduras,United States,1,1,FIFA World Cup qualification,False,1373.8262324557745,1371.1355732895133,2.6906591662611845,1.0,45,1.0
1965-03-22,Myanmar,Japan,1,1,Friendly,False,1470.7424814586998,1524.4280658897621,-53.68558443106235,0.7,20,1.0
1965-03-24,France,Austria,1,2,Friendly,False,1612.6376081308078,1654.306225076324,-41.66861694551608,0.7,20,1.0
1965-03-24,Republic of Ireland,Belgium,0,2,Friendly,False,1513.9984329769957,1578.1221895012368,-64.12375652424112,0.7,20,1.5
1965-03-25,Singapore,Japan,1,4,Friendly,False,1368.8402350138024,1525.7532616984547,-156.91302668465232,0.7,20,1.75
1965-03-27,Sudan,Ethiopia,2,1,African Cup of Nations qualification,False,1564.3315370369935,1584.023903345602,-19.692366308608598,1.0,40,1.0
1965-03-27,Malaysia,Japan,1,1,Friendly,False,1465.6408398565086,1540.411975066078,-74.77113520956937,0.7,20,1.0
1965-03-28,Costa Rica,Curaçao,6,0,CONCACAF Championship,True,1803.4470973685904,1523.6363096621337,279.8107877064567,1.0,50,2.125
1965-03-28,El Salvador,Mexico,0,2,CONCACAF Championship,True,1529.5723561477628,1713.2608665976586,-183.68851044989583,1.0,50,1.5
1965-03-28,Guatemala,Haiti,3,0,CONCACAF Championship,False,1427.6908521260518,1545.9710775685598,-118.28022544250803,1.0,50,1.75
1965-03-30,El Salvador,Curaçao,1,1,CONCACAF Championship,True,1510.2368023114225,1505.946893417771,4.2899088936515,1.0,50,1.0
